index,artists,name,danceability
30868,['Jordan Davis'],Singles You Up,0.635
11367,['Fiji'],Hey Girl,0.701
41344,['21 Savage'],Numb,0.8390000000000001
16512,"['mike.', 'Vory']",Lost Me,0.787
5656,['Nickelback'],What Are You Waiting For?,0.49
7158,['Atmosphere'],Shoulda Known,0.8270000000000001
27212,['blink-182'],First Date,0.575
33235,['Natanael Cano'],El de La Codeina,0.763
39491,"['CNCO', 'Natti Natasha']",Honey Boo,0.8029999999999999
41574,['Lil Uzi Vert'],Prices,0.7859999999999999
1369,['Cate le Bon'],Are You With Me Now?,0.608
32149,['Usher'],Moving Mountains,0.72
14607,['NAV'],She Hurtin,0.897
15444,['Waylon Jennings'],Amanda,0.512
37291,['BROCKHAMPTON'],BOY BYE,0.8690000000000001
16650,['Lana Del Rey'],How to disappear,0.326
18971,['Frou Frou'],Must Be Dreaming,0.596
23935,['Gregory Alan Isakov'],"If I Go, I'm Goin",0.496
16302,['Metallica'],Moth Into Flame,0.16899999999999998
34286,['Rebelution'],Bright Side of Life,0.863
26518,['Kevin Gates'],Out the Mud,0.8540000000000001
31538,['The Black Keys'],I'll Be Your Man,0.597
39013,['Of Monsters and Men'],Crystals,0.581
32561,['Mac Miller'],Watching Movies,0.51
7756,['Beth Crowley'],Warrior,0.338
15098,['Cake'],Take It All Away,0.852
29941,['Stateless'],Bloodstream,0.6990000000000001
8865,['Mark Collie'],In Time,0.463
28654,"['Troy Ave', 'Young Lito']",She Belongs to the Game,0.6559999999999999
41169,['Future'],Perkys Calling,0.779
38299,['Conjunto Rio Grande'],Rumor de Cumbia,0.741
34935,['Halsey'],Hurricane,0.586
19898,['Powerwolf'],Night of the Werewolves,0.228
35800,['Vanilla Muffins'],No Punkrock In My Car,0.28
13158,['Saosin'],Bury Your Head,0.319
11739,['Jenni Rivera'],Cuando Muere una Dama,0.795
40047,"['Andrew Lloyd Webber', 'Patrick Wilson', 'Miranda Richardson', 'Simon Callow', 'Ciaran Hinds', 'Victor Mcguire', 'Jennifer Ellison', 'Emmy Rossum']",Prima Donna,0.267
35729,['David Bowie'],Fame - 1999 Remaster,0.7829999999999999
3451,['Mother Goose Club'],Abc Song,0.7879999999999999
12937,['P!nk'],Last to Know,0.498
14960,['Eartha Kitt'],C'est Si Bon,0.447
20256,['Matt Maltese'],Even If It's a Lie - Demo,0.481
17225,['Raheem DeVaughn'],Believe,0.622
17925,['Conjunto Primavera'],Y Qué Me Importa,0.662
13467,['The Flaming Lips'],Silver Trembling Hands,0.394
14619,['Pink Sweat$'],Ride with Me,0.726
6021,['Machine Gun Kelly'],LOCO,0.8390000000000001
4367,['Stroke 9'],Kick Some Ass,0.49
26319,"['Joey Bada$$', 'Capital Steez']",Survival Tactics,0.53
669,"['Beyoncé', 'JAY-Z']",Deja Vu (feat. Jay-Z),0.763
29812,['Tenacious D'],Master Exploder,0.311
16179,['The Milk Carton Kids'],Wish You Were Here,0.465
37341,['Future'],Codeine Crazy,0.745
1068,['k.d. lang'],Hallelujah,0.339
39916,['Avenged Sevenfold'],Remenissions,0.342
39428,['Luke Combs'],Reasons,0.446
26727,['Mosaic MSC'],Tremble - Live,0.329
13433,['Ladyhawke'],My Delirium,0.45
38039,['Jean-Yves Thibaudet'],"Leaving Netherfield - From ""Pride & Prejudice"" Soundtrack",0.27
3236,"['Tyler, The Creator']",Nightmare,0.647
27150,"[""Lil' Kim"", 'Sisqo']",How Many Licks? (feat. Sisqo),0.584
23122,['P.O.D.'],Alive - Chris Lord-Alge Mix,0.421
8346,['Noah Schnacky'],Comeback,0.545
15201,"[""Jack's Mannequin""]",Holiday from Real - 2015 Remastered,0.3670000000000001
2027,['Foster The People'],Lamb's Wool,0.433
9899,['moe.'],Silver Sun,0.384
12741,['Billy Joel'],Honesty,0.5489999999999999
26751,['Kodak Black'],Skrt,0.901
18466,"['Lil Wayne', 'Reginae Carter']",Famous (feat. Reginae Carter),0.624
31860,['AFI'],Prelude 12/21,0.6779999999999999
35984,['The Mountain Goats'],Going to Georgia,0.569
35116,['Ozuna'],Síguelo Bailando,0.855
13860,['Atlas Genius'],All These Girls,0.655
37177,['Mac Miller'],Jet Fuel,0.7909999999999999
25823,['Alison Krauss'],"Down To The River To Pray - From “O Brother, Where Art Thou” Soundtrack",0.542
25574,['Death Cab for Cutie'],Crooked Teeth,0.579
11866,['Matthew Mole'],"Take Yours, I'll Take Mine",0.68
10563,['blink-182'],Family Reunion - Live/1999,0.373
31964,['Waylon Jennings'],I Ain't Living Long Like This,0.622
40002,['John Williams'],Buckbeak's Flight,0.136
37607,['H-Town'],Part Time Lover,0.701
34203,['Alborosie'],Kingston Town,0.7879999999999999
18110,['Camila'],Perdón,0.29100000000000004
38981,['Darius Rucker'],Homegrown Honey,0.657
7260,['Chris Brown'],Crawl,0.41
38152,['Joan Sebastian'],Amor Limosnero,0.711
27530,['Ivy Queen'],Quiero Bailar,0.853
23251,"['Juanes', 'Nelly Furtado']",Fotografía,0.486
29447,['Norah Jones'],The Nearness Of You,0.442
17102,['Old Town School of Folk Music'],"Row, Row, Row Your Boat",0.6859999999999999
24444,['Milky Chance'],Flashed Junk Mind,0.8390000000000001
11970,['Anderson .Paak'],Off The Ground,0.652
2696,['Patrulla 81'],Ya No Puedo Olvidarte,0.595
31532,['Stevie Ray Vaughan'],Crossfire,0.477
7139,['Parijat'],Hearts Awakening,0.49
8263,['Carin Leon'],Estos Tragos Van Por Ti,0.688
34238,['Coldplay'],Viva La Vida,0.485
29304,['Static-X'],Cold,0.46
34947,['Ciara'],I Bet,0.743
28506,['ZHU'],Cocaine Model,0.7859999999999999
12213,"['XXXTENTACION', 'Ski Mask The Slump God']",H2O,0.7170000000000001
13577,['Broken Bells'],The Mall & Misery,0.585
26907,"['Tyler, The Creator', 'A$AP Rocky']",Potato Salad,0.5379999999999999
12545,['BANNERS'],Someone To You,0.518
38660,['The English Beat'],Mirror In the Bathroom,0.632
2470,['Fall Out Boy'],Grenade Jumper,0.464
40864,['Fito Olivares y Su Grupo'],Juana La Cubana,0.467
39747,['Radiohead'],True Love Waits (Live In Oslo),0.374
8975,['Cab Calloway'],St. James Infirmary,0.718
17201,['Blind Melon'],Three Is A Magic Number,0.574
37685,['The Flaming Lips'],In the Morning of the Magicians,0.297
7773,['SPYAIR'],Imagination,0.486
12956,['Ritchie Valens'],"Come On, Let's Go - Single Version",0.536
606,['The Killers'],Bling (Confession Of A King),0.532
23931,['Rob Thomas'],Her Diamonds,0.555
29563,['Gwen Stefani'],Luxurious,0.8109999999999999
24670,['Foster The People'],Sit Next to Me,0.638
31842,"['John Williams', 'London Symphony Orchestra']",Anakin's Dark Deeds,0.138
32321,"['Green Day', 'John Gallagher Jr.', 'Rebecca Naomi Jones', 'Stark Sands', 'The American Idiot Broadway Company']","Boulevard of Broken Dreams (feat. John Gallagher Jr., Rebecca Naomi Jones, Stark Sands, The American Idiot Broadway Company)",0.417
40351,['The Click Five'],Jenny,0.546
19880,['Kolohe Kai'],First True Love,0.782
35422,['Sam Hunt'],Hard To Forget,0.6890000000000001
11224,['Santana'],Oye Como Va,0.727
30077,['John Mayer'],Perfectly Lonely,0.6779999999999999
9820,"['Jessica Keenan Wynn', 'Evan Todd', 'Jon Eidson', 'Barrett Wilbert Weed', 'Michelle Duffy']",Yo Girl,0.6920000000000001
36135,"['Rihanna', 'Sean Paul']",Break It Off,0.897
41275,['Joey Bada$$'],FOR MY PEOPLE,0.672
32019,"['Mike Jones', 'Paul Wall', 'Slim Thug']",Still Tippin' (feat. Slim Thug & Paul Wall),0.86
12672,['Natalie Imbruglia'],Torn,0.5720000000000001
21646,['Five Finger Death Punch'],Under and Over It,0.468
35942,['ZZ Top'],La Grange - 1999 Remaster,0.552
33015,['Lorde'],Supercut,0.562
30175,['Reel Big Fish'],Take On Me,0.5760000000000001
410,['Daddy Yankee'],Like You,0.809
16506,"['Diplo', 'Lil Xan']",Color Blind,0.469
5039,['Chiodos'],"Bulls Make Money, Bears Make Money, Pigs Get Slaughtered",0.471
29377,['James McMurtry'],Choctaw Bingo,0.311
3004,['Eminem'],Hello,0.862
37673,['Norah Jones'],Nightingale,0.55
10342,['Ashley O'],On A Roll,0.737
25395,"['Chad Kroeger', 'Josey Scott']",Hero (feat. Josey Scott),0.4270000000000001
40941,['RÜFÜS DU SOL'],Sundream,0.6859999999999999
10305,['Rod Wave'],How Would You Feel,0.821
3729,['After The Burial'],Lost In The Static,0.602
20948,['The Jackson 5'],ABC,0.725
37287,['Junior H'],No Eh Cambiado,0.8240000000000001
19366,"['George Frideric Handel', 'Anne Queffélec']","Menuet en Sol Mineur, Transcription de Wilhem Kempff d’après Le Menuet de la Suite en Si Bémol Majeur No. 1, HWV 434, 1er Cahier",0.401
39677,['Gorillaz'],New Genius (Brother),0.557
40917,['blessthefall'],Hollow Bodies,0.334
191,['Brian McKnight'],Still,0.705
41143,['The Holdup'],Smell These Roses,0.773
22113,"['Owl City', 'Carly Rae Jepsen']",Good Time,0.56
11691,['Casting Crowns'],"Jesus, Friend Of Sinners",0.396
13456,"['The Jacka', 'Andre Nickatina']",Glamorous Lifestyle (feat. Andre Nickatina),0.613
24560,"['Ella Mai', 'Ty Dolla $ign']",She Don't (feat. Ty Dolla $Ign),0.649
33220,['Snoh Aalegra'],I Want You Around,0.705
12971,['k.d. lang'],After the Gold Rush,0.257
38204,['Volbeat'],Sad Man's Tongue,0.4270000000000001
20180,['Rise Against'],Tragedy + Time,0.264
761,['Led Zeppelin'],Communication Breakdown - 2007 Remaster,0.384
27755,['All That Remains'],Six,0.241
34627,['Taylor Swift'],Treacherous,0.705
28729,['Panic! At The Disco'],Crazy = Genius,0.455
34246,['Chalino Sanchez'],Rigo Campos,0.6729999999999999
29227,['Mandy Moore'],I Wanna Be With You,0.515
11543,['Wiz Khalifa'],Up,0.457
10106,['Ruth B.'],Mixed Signals,0.613
23025,['Linkin Park'],By Myself,0.544
6911,['DeWayne Woods'],Let Go - Radio Edit,0.652
3255,['Mac Miller'],Diamonds & Gold,0.438
38717,['Basement'],Covet,0.429
25646,['System Of A Down'],Soldier Side,0.287
1483,['Grouplove'],Let Me In - From The Fault in Our Stars Soundtrack,0.476
30924,['Zara Larsson'],I Can't Fall in Love Without You,0.485
6946,['Van Halen'],Jump - 2004 Remaster,0.546
21222,"['Brad Paisley', 'Alison Krauss']",Whiskey Lullaby (feat. Alison Krauss),0.52
26872,['Scotty McCreery'],In Between,0.5920000000000001
35648,['The Shins'],Girl Inform Me,0.611
22405,['Zac Brown Band'],Homegrown,0.711
39386,['dodie'],She,0.479
15486,['Renee Sandstrom'],Here I Am,0.475
31477,['Field Mob'],Sick Of Being Lonely,0.6920000000000001
24645,"['Ty Dolla $ign', 'Joe Moses']",Wavy (feat. Joe Moses),0.75
27525,['Cream'],Tales Of Brave Ulysses,0.5379999999999999
1082,['Edward Newton'],I'm in the Mood for Love: I'm in the Mood for Love,0.399
23933,['White Noise Therapy'],Clean White Noise,0.0
20891,"['Ludacris', 'Shawnna']",What's Your Fantasy (Featuring Shawna),0.915
5929,['Killumantii'],Rules,0.868
27331,['ERA'],Ameno,0.605
34338,['Los Hermanos Rosario'],La Dueña Del Swing,0.746
8555,"['Ja Rule', '2Pac']",So Much Pain,0.5589999999999999
772,"['8Ball & MJG', 'The Notorious B.I.G.', 'Project Pat']",Relax and Take Notes (feat. Notorious B.I.G. and Project Pat),0.731
6277,['BMW KENNY'],Wipe It Down,0.933
22393,['Flo Rida'],My House,0.688
40075,"['Bow Wow', 'J-Kwon', 'Jermaine Dupri']",Fresh Az I'm Iz (feat. J-Kwon & Jermaine Dupri),0.762
31320,['The Whites'],Keep On The Sunny Side,0.659
32742,"['G-Eazy', 'Black Bear']",Remember You (feat. Blackbear),0.654
4972,['Beyoncé'],Freakum Dress,0.6809999999999999
31689,"['Houston', 'Chingy', 'Nate Dogg', 'I-20']",I Like That,0.797
24594,['Elevation Worship'],O Come to the Altar (Live),0.256
20602,['Call Me Karizma'],Rockstar,0.66
37289,['Taylor Swift'],Death By A Thousand Cuts,0.7120000000000001
35508,['Linkin Park'],One Step Closer,0.4920000000000001
31743,['Next'],Wifey,0.8290000000000001
6179,['Lil Darkie'],HAHA,0.7140000000000001
17941,['Sacred Earth'],Grounded,0.0853
5112,['Emitt Rhodes'],Somebody Made For Me,0.309
23824,['Whiskey Myers'],Lonely East Texas Nights,0.532
16794,['Phil Vassar'],In a Real Love,0.575
34913,['Kali Uchis'],Melting,0.574
40790,['Industria del Amor'],Dos Enamorados,0.619
11960,['Río Roma'],Mi Persona Favorita,0.562
29320,"['José Feliciano', 'Ewan McGregor', 'Jacek Koman']","El Tango De Roxanne - From ""Moulin Rouge"" Soundtrack",0.322
3102,['Brother Dege'],Too Old to Die Young,0.743
30172,"['Sean Kingston', 'Nicki Minaj']",Letting Go (Dutty Love) featuring Nicki Minaj (feat. Nicki Minaj),0.792
32969,['Coast Modern'],Guru,0.76
38422,['Drake'],Say What's Real,0.462
1405,['The Cab'],Stand Up,0.498
1184,['Big Time Rush'],Superstar,0.7909999999999999
1000,['Tame Impala'],Expectation,0.45
41538,['Mulatto'],B*tch From Da Souf,0.863
39558,['Los Garcia Bros.'],El Pachuco,0.637
37062,"['Huncho Jack', 'Travis Scott', 'Quavo']",Saint,0.866
12582,['Sidney Bechet'],Blues My Naughty Sweetie Gives To Me,0.711
38444,['Stick Figure'],Thick & Thin,0.838
30150,['Diego Verdaguer'],Voy A Conquistarte,0.838
40559,['All That Remains'],The Last Time,0.521
8243,['James TW'],Say Love,0.753
12366,['Juice WRLD'],Betrayal - Skit,0.637
16926,['Nelly'],Splurge,0.851
865,['Railroad Earth'],Been Down This Road,0.506
31779,['Sean Paul'],We Be Burnin',0.95
25407,['Aventura'],Hermanita,0.863
13670,['Benny Sings'],Big Brown Eyes,0.918
5485,['Inspector'],Me Estoy Enamorando,0.6709999999999999
24263,"['Daft Punk', 'Pharrell Williams', 'Nile Rodgers']",Get Lucky (feat. Pharrell Williams & Nile Rodgers),0.81
19358,['Evanescence'],Snow White Queen,0.505
32991,"['itssvd', 'Shiloh Dynasty']",Losing Interest,0.753
12597,['Taproot'],Again & Again,0.304
14195,['Cartel De Santa'],Culón Culito,0.763
9410,"['Héctor Acosta ""El Torito""']",Me Duele La Cabeza,0.858
7895,['Bring Me The Horizon'],Blasphemy,0.409
24863,"['YNW Melly', '9lokknine']",223's (feat. 9lokknine),0.932
27865,['Montgomery Gentry'],One In Every Crowd,0.643
32842,['Pop Evil'],Footsteps,0.632
1842,"['Abhi The Nomad', 'Harrison Sands', 'Copper King']",Sex n' Drugs,0.831
37263,"['Grupo Firme', 'Banda Coloso']",El Amor No Fue Pa´ Mí - En Vivo,0.546
18463,['Ski Mask The Slump God'],So High,0.7
29427,"['Daniel Bedingfield', ""D'N'D Productions""]",Gotta Get Thru This - D'N'D Radio Edit,0.8370000000000001
6023,['BTS'],Answer : Love Myself,0.569
22920,"['A Boogie Wit da Hoodie', 'London On Da Track', 'Roddy Ricch', 'Gunna']","Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",0.8190000000000001
38693,"['Arcangel', 'Don Omar']",Me Prefieres a Mi - Remix,0.7440000000000001
36365,['fun.'],All the Pretty Girls,0.6459999999999999
24316,['Traviezoz de la Zierra'],Mi Pasado y Mi Presente,0.7959999999999999
22128,['One Direction'],Kiss You,0.63
22910,['Morgan Wallen'],More Than My Hometown,0.621
4051,['awfultune'],I Met Sarah in the Bathroom,0.6629999999999999
11422,['Keith Urban'],'Til Summer Comes Around,0.57
18848,['Paul Cardall'],I Feel My Savior's Love,0.336
13281,['Yellowcard'],Fighting,0.414
8576,['Days Of The New'],Die Born,0.516
36321,['Fall Out Boy'],Headfirst Slide Into Cooperstown On A Bad Bet,0.606
41194,['Dan + Shay'],Road Trippin',0.545
25042,"['SAINt JHN', 'Future']",Roses Remix (feat. Future),0.941
26866,['Cardi B'],Thru Your Phone,0.8370000000000001
16453,['Del Water Gap'],High Tops,0.557
33602,['Avril Lavigne'],Anything but Ordinary,0.652
13663,['James Morrison'],I Won't Let You Go,0.537
38665,"['DMX', 'Machine Gun Kelly']",I Don't Dance,0.695
35881,['George Strait'],Right Or Wrong,0.69
10176,"['NAV', 'Metro Boomin']",Hit,0.8690000000000001
14198,"['Mustard', 'Travis Scott']",Whole Lotta Lovin',0.51
27131,"['Air', 'Gordon Tracks']",Playground Love,0.33
9449,['Bullet For My Valentine'],Fever,0.438
34714,['Five Finger Death Punch'],Dot Your Eyes,0.5
747,['Ice Cube'],Friday,0.698
14598,['Tory Lanez'],Pricey & Spicy,0.506
5561,['The Weeknd'],Adaptation,0.642
21128,['Christina Aguilera'],Beautiful,0.456
37815,['Binomio de Oro de América'],Si Tu Amor No Vuelve,0.763
13358,['Lil Wayne'],A Milli - Album Version (Edited),0.669
21115,['Cardenales De Nuevo León'],Belleza De Cantina,0.757
29891,"['Laura Bell Bundy', ""'Legally Blonde' Ensemble""]",So Much Better,0.5870000000000001
11158,['Miguel Gallardo'],Otro Ocupa Mi Lugar,0.523
7730,"['Vance Joy', 'FlicFlac']",Riptide - FlicFlac Remix,0.708
40531,['Darryl Worley'],Sounds Like Life To Me,0.532
17946,['El Michels Affair'],Shimmy Shimmy Ya,0.605
6365,['Dead Prez'],Behind Enemy Lines,0.5579999999999999
39465,"['Kehlani', 'James Blake']",Grieving (feat. James Blake),0.687
22937,['Bad Bunny'],La Difícil,0.685
12490,['Sam Smith'],I Feel Love,0.7190000000000001
35164,"['Teqkoi', 'Snøw']",I'm Not Enough and I'm Sorry,0.698
5764,"['$uicideBoy$', 'Pouya']",Cold Turkey,0.8909999999999999
5359,['Sponge'],Plowed,0.355
8065,['Seth Ennis'],Think & Drive,0.603
907,['Michael Scott Fan Club'],The Office Theme,0.507
32726,['Los Originales De San Juan'],La Muerte de Manuelon,0.423
28978,"['Shawn Mendes', 'Camila Cabello']",Señorita,0.759
18030,['Rhye'],3 Days,0.853
39686,['Cosmic Gate'],Exploration of Space - Radio Edit,0.631
7508,"['Victorious Cast', 'Victoria Justice']",Shut Up And Dance,0.7340000000000001
23196,['Pepper'],B.O.O.T.,0.743
41082,"['Jetta', 'Matstubs']",I'd Love To Change The World - Matstubs Remix,0.459
9175,['Blest'],Tu Eres Mi Respirar,0.527
22104,['Sammy Adams'],All Night Longer,0.7120000000000001
4625,['Bad Religion'],Social Suicide,0.436
26617,"['Belly', 'The Weeknd']",Might Not,0.792
1440,['Jon Bellion'],Run Wild,0.636
36250,"['Too $hort', 'Ms. Hollywood', 'The Up All Nite Crew']",He Chose Me,0.8740000000000001
3209,['The Newbeats'],Bread and Butter,0.71
7036,['Mr. Capone-E'],Let Me Luv Your Girl,0.787
7623,['Kacey Musgraves'],My House,0.614
23530,"['Bow Wow', 'Omarion']",Let Me Hold You (feat. Omarion),0.815
21894,['Rodney Atkins'],Farmer's Daughter,0.612
22708,"['Juice WRLD', 'Lil Uzi Vert']",Wasted (feat. Lil Uzi Vert),0.742
7380,['Kesha'],The Harold Song,0.616
39932,['Metallica'],Frantic,0.483
41368,['Five Finger Death Punch'],Sham Pain,0.555
26143,['Chiddy Bang'],Opposite of Adults,0.674
7111,['Gabe Dixon'],All Will Be Well,0.65
20051,['Johnnyswim'],Annie,0.594
8967,['Queens of the Stone Age'],Medication,0.42
28757,['Migos'],T-Shirt,0.865
24631,['The Band CAMINO'],2 / 14,0.607
18939,['Masashi Hamauzu'],Wandering,0.179
2426,"['Howard Shore', 'Billy Boyd']","The Sacrifice of Faramir (feat. Billy Boyd Performing ""The Edge of Night"")",0.0881
40052,"[""Destiny's Child""]",T-Shirt,0.738
4069,['Carlie Hanson'],Side Effects,0.569
17879,['Austin Moon'],Heart Beat,0.563
35206,"['Martin Garrix', 'Khalid']",Ocean (feat. Khalid),0.506
31101,"['PnB Rock', 'XXXTENTACION']",MIDDLE CHILD,0.75
36437,['Banda MS de Sergio Lizárraga'],Mi Mayor Anhelo,0.593
29176,['38 Special'],Back Where You Belong - Edited Version,0.524
26271,"['Colt Ford', 'JJ Lawhorn']",Answer to No One (feat. JJ Lawhorn),0.468
22737,['Mac Miller'],Self Care,0.52
32955,"['Fifth Harmony', 'Fetty Wap']",All In My Head (Flex) (feat. Fetty Wap),0.6890000000000001
1897,"['BTS', 'Steve Aoki']",The Truth Untold,0.57
24519,['Drake'],Back To Back,0.893
24225,['Dustin Lynch'],Cowboys and Angels,0.355
24423,['Bahamas'],All The Time,0.711
1350,['Sun Rai'],San Francisco Street,0.877
16709,['Blur'],Country House,0.341
26037,"['Twista', 'Erika Shevon']",Wetter (Calling You Daddy),0.8
24095,['Ben Howard'],Old Pine,0.401
3418,['Bo Burnham'],From God's Perspective,0.338
13005,"['Joachim Garraud', 'JD Davis', 'David Guetta']",The World Is Mine,0.682
34085,['Kings of Leon'],Fans,0.416
9375,"['Wale', 'Gucci Mane', 'Weensey Of Backyard Band']",Pretty Girls,0.597
15392,['Beyoncé'],Kitty Kat,0.8140000000000001
14852,['Johnny Tillotson'],Send Me The Pillow You Dream On,0.433
22439,"['Jeremih', 'YG']",Don't Tell 'Em,0.856
1928,['Slipknot'],Nero Forte,0.336
38760,"['Major Lazer', 'Busy Signal', 'The Flexican', 'FS Green']",Watch Out For This (Bumaye),0.8190000000000001
1109,['The Strokes'],Call Me Back,0.736
34319,['Eddie Rabbitt'],Every Which Way but Loose - 2009 Remaster,0.598
23309,['Don Omar'],Dale Don Dale,0.831
3520,"['Porter Robinson', 'Urban Cone']",Lionhearted,0.621
20800,"['Lalo Ebratt', 'Yera', 'Skinny Happy', 'Trapical']",Te Encantaría,0.732
4032,['Lil Tecca'],Amigo,0.774
36011,"['The Pussycat Dolls', 'Timbaland']",Wait A Minute,0.867
2618,"[""Jack's Mannequin""]",The Mixed Tape,0.447
26702,['BTS'],Blood Sweat & Tears,0.583
2106,['Aaron Carter'],Aaron's Party (Come Get It),0.942
32539,['One Direction'],Up All Night,0.606
32048,['Waylon Jennings'],Are You Sure Hank Done It This Way,0.836
19825,['Alacranes Musical'],Dame Tu Amor,0.615
25606,"['Nelly', 'Paul Wall', 'Ali & Gipp']",Grillz,0.867
7657,"['Tech N9ne', 'Rittz', 'Mayday', 'Stevie Stone', 'CES Cru', 'B.o.B. /Krizz Kaliko']",Colorado - Bonus Track,0.772
4821,"['Ludwig van Beethoven', 'András Schiff']","Piano Sonata No. 8 In C Minor, Op. 13 -""Pathétique"": 2. Adagio cantabile - Live",0.261
18293,"['Alesso', 'Nico & Vinz']",I Wanna Know,0.655
3954,['Joji'],XNXX,0.388
18821,['Jessica Riddle'],Even Angels Fall,0.598
24443,['Nicki Minaj'],The Night Is Still Young,0.6559999999999999
27550,['Iron & Wine'],Each Coming Night,0.361
11887,['Drowning Pool'],One Finger and a Fist,0.468
4241,"['Elephant Man', 'Ward 21', 'Harry Toddler', 'Lexxus', 'Mr. Vegas', 'Shabba Ranks', 'Beenie Man', 'Baby G', 'Wayne Marshall', 'Capleton', 'Mad Cobra', 'Bounty Killer', 'Admiral Bailey']",Punanny Medley,0.722
